"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"214","Kirk Merritt","WR","NO","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","-","0","0"
"214","Lance McCutcheon","WR","HOU","-","-","-","-","-","BYE","-","-","-","-","-","0","-","0","-","0","0","-","0","0"
"214","James Washington","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","0","0"
"214","Stanley Berryhill III","WR","DET","-","-","-","-","-","BYE","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"214","Andre Roberts","WR","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0"
"214","Trinity Benson","WR","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"214","Malik Turner","WR","FA","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"214","Justin Hardee","WR","NYJ","0","0","-","0","0","0","0","0","0","BYE","0","-","-","0","-","0","0","-","0","0"
"214","Stanley Morgan Jr.","WR","CIN","0","-","0","-","0","-","-","-","0","BYE","0","0","0","0","0","-","-","-","0","0"
"214","Quinton Bell","WR","FA","0","-","-","-","-","0","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"214","Britain Covey","WR","PHI","0","0","0","0","0","0","BYE","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Josh Gordon","WR","FA","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"214","Keke Coutee","WR","FA","-","0","-","-","-","0","-","0","0","0","0","-","-","-","-","-","-","0","0","0"
"214","Raleigh Webb","WR","MIA","-","0","-","-","-","-","-","-","-","-","BYE","-","-","0","0","-","-","-","0","0"
"214","Cody Thompson","WR","SEA","-","-","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"214","Marken Michel","WR","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"214","Matthew Slater","WR","NE","-","-","-","0","-","-","-","-","0","BYE","0","-","0","0","-","0","0","0","0","0"
"214","Tanner Gentry","WR","FA","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"214","Dan Chisena","WR","FA","-","-","-","-","0","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"214","Tanner Conner","WR","MIA","-","-","-","-","0","0","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"214","Marcus Kemp","WR","FA","-","-","-","-","-","-","0","-","0","-","-","-","-","-","-","-","-","-","0","0"
"214","Justyn Ross","WR","KC","-","-","-","-","-","-","0","BYE","0","-","-","-","-","-","-","-","-","-","0","0"
"214","Albert Wilson","WR","FA","-","-","-","-","-","-","-","-","0","-","0","-","0","-","-","-","-","-","0","0"
"214","Rashard Higgins","WR","FA","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"214","Brandon Zylstra","WR","FA","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","-","0","0"
"214","Binjimen Victor","WR","FA","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"214","Josh Ali","WR","ATL","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","0","0","0"
"245","Braylon Sanders","WR","MIA","-","-","-","-","-","-","-","-0.3","-","-","BYE","-","-","-","0","-","-","-","-0.2","-0.3"
"246","Ihmir Smith-Marsette","WR","CAR","-","0","-","0","-0.5","-0.1","-","-","-","-","-","-","BYE","-","-","-","-","-","-0.2","-0.6"
"247","Deonte Harty","WR","BUF","0.4","0.9","-","-2","0","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-0.2","-0.7"
"248","KaVontae Turpin","WR","DAL","0","0.3","0","0","0","0","0.3","1.1","BYE","0.9","0","0","0","-2","0","0","0","-2","-0.1","-1.4"
"249","Chester Rogers","WR","FA","-","-","0","-","0","-2","-","-","-","-","-","-","-","-","-","-","-","-","-0.7","-2"
""
""
